new_id,new_name,new_slot,new_rarity,other_id,other_name,other_slot,other_rarity,relationship,rule_or_tradeoff,validation_status
yieldRing,Кольцо уступки,Кольцо,Very Rare,pocketVest,Карманный жилет,Одежда,Uncommon,Компромисс / условность,Уже имеющийся барьер уменьшает фактическую награду уступки. Это не 5 сверх лимита 6; при барьере≥5 выбора нет.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,answerCloak,Плащ ответа,Одежда,Uncommon,Компромисс / условность,"Передача хода позволяет врагу атаковать, но барьер может предотвратить потерю HP, необходимую Плащу или порогу Клинка. Нет обещания одновременно получить защиту и здоровье-плату.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,tidePurse,Кошелёк прилива,Талисман,Uncommon,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,reservoir,Резервуар,Талисман,Uncommon,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,wick,Фитиль,Талисман,Uncommon,Компромисс / условность,"Огненная 4+оставляет взрывной череп. Уступка передаёт сопернику шанс забрать его, поэтому связь часто опасна, а не полезна автоматически.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,conductor,Кольцо проводника,Кольцо,Uncommon,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,fullBlade,Полный клинок,Оружие,Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,contractBlade,Договорной клинок,Оружие,Rare,Компромисс / условность,"Передача хода позволяет врагу атаковать, но барьер может предотвратить потерю HP, необходимую Плащу или порогу Клинка. Нет обещания одновременно получить защиту и здоровье-плату.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,veil,Плащ тени,Одежда,Rare,Тактическая связь,"Если Тень ещё не потрачена на черепа внутри этой перестановки, уступка сохраняет оставшийся срок. Уступка не создаёт и не восстанавливает заряд, а подготовленное поле переходит врагу.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,overflowRobe,Мантия переполнения,Одежда,Rare,Компромисс / условность,Уже имеющийся барьер уменьшает фактическую награду уступки. Это не 5 сверх лимита 6; при барьере≥5 выбора нет.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,catalyst,Катализатор,Талисман,Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,mint,Монетный пресс,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,ward,Сухая печать,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,bloodInkwell,Кровавая чернильница,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,quarterCutter,Четвертной резак,Оружие,Very Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,mirrorVest,Зеркальная жилетка,Одежда,Very Rare,Прямая связь эффектов,"Уступка может дать барьер для отражения, общий предел 6, отражение 3/действие врага. Враг вправе не атаковать; старая выдача 2 Жилетки учитывается до предложения.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,insurance,Страховой полис,Талисман,Very Rare,Компромисс / условность,Уже имеющийся барьер уменьшает фактическую награду уступки. Это не 5 сверх лимита 6; при барьере≥5 выбора нет.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,carbonPaper,Копирка,Талисман,Very Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,capacitor,Кольцо-конденсатор,Кольцо,Very Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,directorPen,Перо директора,Оружие,Legendary,Компромисс / условность,Цветовые эффекты могут заранее заполнить барьер и уменьшить пользу уступки. Показывать фактическую прибавку; при барьере≥5 обмен не предлагается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,spinningTop,Вечная юла,Талисман,Legendary,Компромисс / условность,При естественной 4+ Юла не расходуется. Явная уступка не включает её заново; готовый заряд остаётся на потом. Настоящий ответ врага обновляет прежний лимит серии.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,infiniteDiploma,Диплом бесконечности,Кольцо,Legendary,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,graphite,Графитовый резец,Оружие,Common,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,cottonCuffs,Хлопковые манжеты,Одежда,Common,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,teaBag,Чайный пакетик,Талисман,Common,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,lens,Линза корректора,Кольцо,Common,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,emberKnife,Раскалённый нож,Оружие,Uncommon,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,archiveVest,Архивный жилет,Одежда,Uncommon,Компромисс / условность,Уже имеющийся барьер уменьшает фактическую награду уступки. Это не 5 сверх лимита 6; при барьере≥5 выбора нет.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,metronome,Метроном,Талисман,Uncommon,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,fireSeal,Угольная печать,Кольцо,Uncommon,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,mortgage,Клинок закладной,Оружие,Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,saltCoat,Соляной плащ,Одежда,Rare,Компромисс / условность,Уже имеющийся барьер уменьшает фактическую награду уступки. Это не 5 сверх лимита 6; при барьере≥5 выбора нет.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,prism,Трёхгранная призма,Талисман,Rare,Компромисс / условность,Цветовые эффекты могут заранее заполнить барьер и уменьшить пользу уступки. Показывать фактическую прибавку; при барьере≥5 обмен не предлагается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,waterwheel,Водяное колесо,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,glassNib,Стеклянное перо,Оружие,Very Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,ledger,Долговая книга,Талисман,Very Rare,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,goldenLining,Золотая подкладка,Одежда,Legendary,Нет специальной связи,"Новый механизм: добровольная передача инициативы от 4+ за ограниченный барьер. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
yieldRing,Кольцо уступки,Кольцо,Very Rare,eclipseRing,Кольцо смены,Кольцо,Legendary,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,paperKnife,Нож для бумаги,Оружие,Common,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,stylus,Стальной стилус,Оружие,Common,Тактическая связь,"Предшествующий cast может опустошить запас, но сам не запускает Пропуск. Нужна следующая подходящая ручная перестановка с реальной суммой≤6.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,coat,Рабочая куртка,Одежда,Common,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,apron,Фартук подмастерья,Одежда,Common,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,copperClip,Медная скрепка,Талисман,Common,Компромисс / условность,Подаренная/стартовая мана учитывается в реальной сумме первой волны и может вывести её выше 6. При низком запасе эффект всё равно возможен.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,bluePass,Синий пропуск,Талисман,Common,Компромисс / условность,Подаренная/стартовая мана учитывается в реальной сумме первой волны и может вывести её выше 6. При низком запасе эффект всё равно возможен.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,scholar,Печать стажёра,Кольцо,Common,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,abacus,Счётные костяшки,Кольцо,Common,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,tideNeedle,Игла прилива,Оружие,Uncommon,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,chargeSeal,Молоток наборщика,Оружие,Uncommon,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,pocketVest,Карманный жилет,Одежда,Uncommon,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,answerCloak,Плащ ответа,Одежда,Uncommon,Тактическая связь,"Позволяет один раз продолжить после подходящей тройки при низком запасе. Низкий HP/заряд ответа — отдельные условия, не создаваемые Пропуском.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,tidePurse,Кошелёк прилива,Талисман,Uncommon,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,reservoir,Резервуар,Талисман,Uncommon,Нет специальной связи,Вместимость и текущая сумма — разные значения. Резервуар без заполнения не мешает порогу≤6 и не активирует его.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,wick,Фитиль,Талисман,Uncommon,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,conductor,Кольцо проводника,Кольцо,Uncommon,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,fullBlade,Полный клинок,Оружие,Rare,Компромисс / условность,"Обычно требуют разных состояний. Однако после подходящей первой волны поздний каскад может заполнить цвет для Клинка, а кандидат Пропуска сохранится. Естественное 4+ сохранит активацию Пропуска.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,contractBlade,Договорной клинок,Оружие,Rare,Тактическая связь,"Позволяет один раз продолжить после подходящей тройки при низком запасе. Низкий HP/заряд ответа — отдельные условия, не создаваемые Пропуском.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,veil,Плащ тени,Одежда,Rare,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,overflowRobe,Мантия переполнения,Одежда,Rare,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,catalyst,Катализатор,Талисман,Rare,Тактическая связь,"Предшествующий cast может опустошить запас, но сам не запускает Пропуск. Нужна следующая подходящая ручная перестановка с реальной суммой≤6.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,mint,Монетный пресс,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,ward,Сухая печать,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,bloodInkwell,Кровавая чернильница,Кольцо,Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,quarterCutter,Четвертной резак,Оружие,Very Rare,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,mirrorVest,Зеркальная жилетка,Одежда,Very Rare,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,insurance,Страховой полис,Талисман,Very Rare,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,carbonPaper,Копирка,Талисман,Very Rare,Тактическая связь,"Предшествующий cast может опустошить запас, но сам не запускает Пропуск. Нужна следующая подходящая ручная перестановка с реальной суммой≤6.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,capacitor,Кольцо-конденсатор,Кольцо,Very Rare,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,directorPen,Перо директора,Оружие,Legendary,Компромисс / условность,"Полностью учитываются исходные физические эффекты первой волны и её мана. Предметный урон не отменяет порог; если бой завершился, активация Пропуска не расходуется.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,spinningTop,Вечная юла,Талисман,Legendary,Компромисс / условность,"Юла проверяется раньше Пропуска. Если она уже сохраняет инициативу, Пропуск не расходуется; два эффекта не дают два сложенных extra.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,infiniteDiploma,Диплом бесконечности,Кольцо,Legendary,Один слот — только замена,Оба предмета занимают слот «Кольцо». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,graphite,Графитовый резец,Оружие,Common,Нет специальной связи,"Новый механизм: одна обычная тройка при малом запасе маны может сохранить инициативу. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
lastPass,Последний пропуск,Кольцо,Legendary,cottonCuffs,Хлопковые манжеты,Одежда,Common,Тактическая связь,"Обычная водяная тройка может лечить и подготовить продолжение, только если вся первая волна оставила≤6 маны. Лечение не восстанавливает активацию кольца.",Проектная классификация; боевое исполнение новых правил не проверено
